domain,temp,atemp,hum,windspeed,cnt
7,0.42,0.4242,0.58,0.194,0.6211884802076433
7,0.42,0.4242,0.66,0.2537,0.7132321517950136
7,0.42,0.4242,0.66,0.2836,0.6831799929473651
7,0.4,0.4091,0.71,0.2537,0.6162255100384181
7,0.4,0.4091,0.71,0.2239,0.48202065301017144
7,0.4,0.4091,0.76,0.2239,0.39313453100402973
7,0.4,0.4091,0.76,0.2537,0.33093645238457553
7,0.4,0.4091,0.71,0.2239,0.2657524417321346
7,0.38,0.3939,0.82,0.2239,0.17812856328027454
7,0.36,0.3485,0.87,0.2239,0.11535180490384721
7,0.36,0.3333,0.87,0.2537,0.08464508357844563
7,0.36,0.3333,0.87,0.2836,0.05541321467201295
7,0.36,0.3485,0.87,0.1642,0.08464508357844563
7,0.38,0.3939,0.82,0.194,0.1394535320999379
7,0.38,0.3939,0.82,0.2537,0.38257865575633926
7,0.38,0.3939,0.83,0.2537,0.6087051881997135
7,0.42,0.4242,0.8,0.194,0.8542745789819454
7,0.42,0.4242,0.77,0.2239,0.6252941989254546
7,0.44,0.4394,0.75,0.2239,0.4097081868383077
7,0.48,0.4697,0.69,0.194,0.44445866007061974
7,0.48,0.4697,0.69,0.194,0.5158689541845919
7,0.5,0.4848,0.67,0.1343,0.4935614104810764
7,0.54,0.5152,0.64,0.194,0.49974404912579273
7,0.52,0.5,0.63,0.1642,0.5098818776647503
7,0.5,0.4848,0.72,0.1642,0.658772780443939
7,0.52,0.5,0.68,0.1642,0.9082810200943672
7,0.5,0.4848,0.72,0.2239,0.8957993634113776
7,0.5,0.4848,0.72,0.1642,0.7253277239030892
7,0.5,0.4848,0.72,0.1642,0.6070213531947546
7,0.48,0.4697,0.77,0.1343,0.47989251611323797
7,0.48,0.4697,0.77,0.0896,0.40720230286121406
7,0.48,0.4697,0.77,0.0896,0.2932191707375637
7,0.46,0.4545,0.88,0.0896,0.1837848414944837
7,0.46,0.4545,0.88,0.0,0.09048940063582536
7,0.46,0.4545,0.88,0.0,0.09048940063582536
7,0.46,0.4545,0.88,0.0,0.07836611972385249
7,0.46,0.4545,0.88,0.1045,0.07836611972385249
7,0.46,0.4545,0.88,0.0896,0.2023404510649182
7,0.46,0.4545,0.88,0.0896,0.4232254178922282
7,0.46,0.4545,0.82,0.1045,0.7203717907361683
7,0.5,0.4848,0.77,0.1642,0.9266883399648539
7,0.54,0.5152,0.6,0.2836,0.612058961175281
7,0.56,0.5303,0.52,0.2985,0.4712838798368383
7,0.54,0.5152,0.52,0.194,0.545756871645057
7,0.54,0.5152,0.56,0.2239,0.6318078559477215
7,0.56,0.5303,0.49,0.0,0.5513545244834511
7,0.6,0.6212,0.4,0.1642,0.5266685237217259
7,0.6,0.6212,0.4,0.1642,0.5714102936102985
7,0.6,0.6212,0.4,0.2239,0.761133669364808
7,0.58,0.5455,0.43,0.2239,0.9850468505865916
7,0.56,0.5303,0.49,0.1642,0.9294455264801488
7,0.56,0.5303,0.46,0.5821,0.761133669364808
7,0.52,0.5,0.48,0.4925,0.6334258044507775
7,0.5,0.4848,0.51,0.3582,0.5247214984850196
7,0.46,0.4545,0.55,0.2985,0.4490408292410459
7,0.44,0.4394,0.58,0.194,0.37309735682034184
7,0.44,0.4394,0.51,0.1343,0.2073372640024274
7,0.44,0.4394,0.47,0.194,0.10610822770981287
7,0.42,0.4242,0.5,0.1343,0.10610822770981287
7,0.42,0.4242,0.47,0.2985,0.05541321467201295
7,0.4,0.4091,0.5,0.2537,0.1011702255324591
7,0.36,0.3485,0.5,0.1642,0.2073372640024274
7,0.36,0.3485,0.5,0.1642,0.4034142921305458
7,0.36,0.3333,0.5,0.2537,0.6994660926299407
7,0.38,0.3939,0.46,0.3881,0.9037621810167946
7,0.4,0.4091,0.43,0.3881,0.602791187698731
7,0.44,0.4394,0.41,0.3582,0.4569490742954714
7,0.46,0.4545,0.36,0.0,0.5068618202337248
7,0.46,0.4545,0.36,0.0,0.5776456645884306
7,0.5,0.4848,0.31,0.1045,0.545756871645057
7,0.52,0.5,0.32,0.0896,0.5968185870038271
7,0.52,0.5,0.34,0.1642,0.6861698540283429
7,0.5,0.4848,0.36,0.1343,0.7016576366713922
7,0.5,0.4848,0.39,0.2836,0.9200373807545378
7,0.46,0.4545,0.44,0.1642,0.8416000747224145
7,0.44,0.4394,0.51,0.1343,0.8720615230003247
7,0.42,0.4242,0.62,0.1642,0.6517435869826249
7,0.42,0.4242,0.62,0.1343,0.5158689541845919
7,0.4,0.4091,0.66,0.1642,0.42563697825366265
7,0.42,0.4242,0.58,0.0896,0.4363240886517368
7,0.4,0.4091,0.66,0.1045,0.2638196710504407
7,0.4,0.4091,0.66,0.0896,0.1946048143722759
7,0.4,0.4091,0.66,0.0896,0.12797133763019677
7,0.36,0.3636,0.76,0.0896,0.07836611972385249
7,0.36,0.3636,0.76,0.1045,0.09048940063582536
7,0.36,0.3636,0.81,0.0896,0.18927216084255558
7,0.34,0.3485,0.81,0.0896,0.38257865575633926
7,0.36,0.3636,0.81,0.0896,0.6334258044507775
7,0.42,0.4242,0.71,0.0896,0.8732344374819992
7,0.5,0.4848,0.39,0.2985,0.639856688150984
7,0.52,0.5,0.36,0.2985,0.5305411385490645
7,0.54,0.5152,0.37,0.3582,0.5660110201429247
7,0.54,0.5152,0.39,0.4627,0.629373134537033
7,0.56,0.5303,0.37,0.3881,0.6244752146854166
7,0.56,0.5303,0.37,0.4627,0.6162255100384181
7,0.52,0.5,0.42,0.4478,0.6824304809357017
7,0.46,0.4545,0.41,0.3582,0.7295488714150746
7,0.46,0.4545,0.38,0.3881,0.9255831656420502
7,0.44,0.4394,0.38,0.2985,0.8106254456290714
7,0.42,0.4242,0.41,0.2239,0.7103562039853174
7,0.42,0.4242,0.47,0.1343,0.5614719651559551
7,0.4,0.4091,0.54,0.194,0.4409907891912076
7,0.4,0.4091,0.47,0.2985,0.4046809021298364
7,0.36,0.3485,0.57,0.194,0.319928344075492
7,0.36,0.3636,0.57,0.0896,0.5048384116762383
7,0.34,0.3333,0.53,0.1343,0.3865708889720152
7,0.34,0.3333,0.53,0.194,0.2618726357978891
7,0.32,0.303,0.66,0.2239,0.12390771485840968
7,0.3,0.303,0.65,0.1642,0.10610822770981287
7,0.3,0.2879,0.61,0.194,0.10610822770981287
7,0.3,0.2879,0.61,0.194,0.16929016715689127
7,0.3,0.303,0.61,0.1642,0.267671256843204
7,0.34,0.3485,0.53,0.1045,0.42201447000857956
7,0.36,0.3636,0.5,0.0896,0.5217873384934496
7,0.4,0.4091,0.43,0.0,0.5959604721286603
7,0.42,0.4242,0.35,0.1343,0.7344428813440915
7,0.44,0.4394,0.35,0.0,0.7658258632448626
7,0.46,0.4545,0.36,0.194,0.828113985993075
7,0.48,0.4697,0.33,0.194,0.7816995891626345
7,0.5,0.4848,0.36,0.194,0.7933964922148014
7,0.5,0.4848,0.31,0.194,0.8074626343269304
7,0.46,0.4545,0.38,0.1642,0.7351393659779348
7,0.46,0.4545,0.44,0.1343,0.695798180129736
7,0.44,0.4394,0.44,0.1642,0.5829371857570786
7,0.4,0.4091,0.54,0.0896,0.5108845961901379
7,0.4,0.4091,0.58,0.194,0.4569490742954714
7,0.4,0.4091,0.62,0.0,0.43982875610634564
7,0.42,0.4242,0.58,0.2985,0.3576907626408711
7,0.4,0.4091,0.71,0.2537,0.3370654258902919
7,0.42,0.4242,0.77,0.2836,0.33858033431378254
7,0.4,0.4091,0.76,0.0896,0.25991101540008843
7,0.42,0.4242,0.77,0.2985,0.16929016715689127
7,0.42,0.4242,0.77,0.2836,0.1108264293440259
7,0.4,0.4091,0.82,0.194,0.10610822770981287
7,0.4,0.4091,0.82,0.1642,0.15673223944770498
7,0.42,0.4242,0.82,0.2239,0.2284745371477357
7,0.44,0.4394,0.77,0.194,0.3675696829889674
7,0.48,0.4697,0.67,0.2836,0.47775489962389356
7,0.54,0.5152,0.56,0.194,0.6618729047691511
7,0.56,0.5303,0.52,0.2985,0.7110762814170212
7,0.62,0.6212,0.46,0.3284,0.7584393824341016
7,0.64,0.6212,0.41,0.4478,0.7959724616294628
7,0.66,0.6212,0.39,0.4179,0.7946855206719253
7,0.66,0.6212,0.39,0.4179,0.7624772426424244
7,0.64,0.6212,0.41,0.2985,0.7711534117425468
7,0.64,0.6212,0.44,0.194,0.7427575939686902
7,0.58,0.5455,0.6,0.2537,0.6809289819087415
7,0.56,0.5303,0.64,0.2239,0.5864383414751274
7,0.54,0.5152,0.73,0.2239,0.5017880005973643
7,0.56,0.5303,0.73,0.4478,0.4478996817056888
7,0.56,0.5303,0.73,0.3881,0.3576907626408711
7,0.56,0.5303,0.68,0.2836,0.32782899903765483
7,0.56,0.5303,0.73,0.2537,0.2216528586880518
7,0.58,0.5455,0.64,0.3881,0.1722866859320158
7,0.58,0.5455,0.64,0.3582,0.07836611972385249
7,0.56,0.5303,0.73,0.2537,0.06398566881509839
7,0.56,0.5303,0.68,0.2239,0.1011702255324591
7,0.56,0.5303,0.73,0.2836,0.2023404510649182
7,0.56,0.5303,0.73,0.2985,0.38789250270409065
7,0.58,0.5455,0.68,0.3284,0.6980012405663324
7,0.6,0.6061,0.64,0.3881,0.8685332758029899
7,0.6,0.5909,0.69,0.3881,0.6061776816915665
7,0.6,0.5909,0.73,0.3881,0.4146745280048548
7,0.6,0.5909,0.73,0.3881,0.5188365853058082
7,0.6,0.5758,0.78,0.3284,0.539152828772879
7,0.56,0.5303,0.88,0.2239,0.3865708889720152
7,0.6,0.5758,0.78,0.2836,0.435149593685137
7,0.6,0.5758,0.78,0.3284,0.5158689541845919
7,0.56,0.5303,0.64,0.2985,0.6764044867405169
7,0.56,0.5303,0.64,0.2537,0.8854562402098195
7,0.54,0.5152,0.77,0.1343,0.7784192574891036
7,0.52,0.5,0.83,0.0896,0.49459721730868894
7,0.52,0.5,0.72,0.3881,0.5118853505207871
7,0.52,0.5,0.59,0.3284,0.45918355742158923
7,0.5,0.4848,0.59,0.2836,0.3591186755545259
7,0.46,0.4545,0.63,0.2239,0.2879355096679428
7,0.46,0.4545,0.63,0.3881,0.2216528586880518
7,0.44,0.4394,0.67,0.194,0.11535180490384721
7,0.44,0.4394,0.67,0.1343,0.05541321467201295
7,0.42,0.4242,0.67,0.1045,0.04524470031791268
7,0.42,0.4242,0.67,0.1642,0.08464508357844563
7,0.42,0.4242,0.67,0.2537,0.23070360980769442
7,0.42,0.4242,0.67,0.1642,0.41958208969135535
7,0.42,0.4242,0.67,0.0896,0.7330479268439093
7,0.44,0.4394,0.62,0.0,0.9244766701291608
7,0.48,0.4697,0.55,0.2537,0.602791187698731
7,0.5,0.4848,0.48,0.2836,0.4766824967011142
7,0.5,0.4848,0.45,0.4179,0.4830812057840596
7,0.52,0.5,0.45,0.3284,0.576759024519236
7,0.52,0.5,0.45,0.2836,0.5794148744420248
7,0.54,0.5152,0.39,0.2537,0.5614719651559551
7,0.54,0.5152,0.41,0.3284,0.5951011198833245
7,0.54,0.5152,0.39,0.2836,0.6756474585383069
7,0.52,0.5,0.39,0.194,0.9824457188992268
7,0.5,0.4848,0.42,0.1642,0.9261359176564679
7,0.48,0.4697,0.48,0.0,0.7372248719154331
7,0.46,0.4545,0.55,0.0,0.6649585760641554
7,0.46,0.4545,0.63,0.0,0.44675561934756725
7,0.4,0.4091,0.71,0.0896,0.43041956631945105
7,0.4,0.4091,0.71,0.0,0.45131446822846694
7,0.38,0.3939,0.76,0.0,0.2239498408528444
7,0.38,0.3939,0.76,0.0,0.13190983552522034
7,0.38,0.3939,0.76,0.0,0.12797133763019677
7,0.36,0.3788,0.87,0.0,0.08464508357844563
7,0.36,0.3636,0.81,0.0896,0.06398566881509839
7,0.36,0.3788,0.81,0.0,0.20485409341915384
7,0.38,0.3939,0.82,0.0,0.42683764912474365
7,0.36,0.3636,0.81,0.1045,0.6891467437280632
7,0.4,0.4091,0.76,0.0,0.9144579637421185
7,0.42,0.4242,0.77,0.0,0.6252941989254546
7,0.46,0.4545,0.67,0.0,0.4830812057840596
7,0.5,0.4848,0.51,0.0896,0.4893962608177081
7,0.52,0.5,0.48,0.1642,0.5829371857570786
7,0.54,0.5152,0.49,0.1343,0.5632919762991018
7,0.56,0.5303,0.43,0.1642,0.5256959125062637
7,0.58,0.5455,0.43,0.2239,0.5550549319500621
7,0.56,0.5303,0.52,0.194,0.6906303767557944
7,0.54,0.5152,0.56,0.1045,0.9533649934022284
7,0.52,0.5,0.59,0.1642,0.9512153514484065
7,0.5,0.4848,0.72,0.194,0.7267374972913492
7,0.5,0.4848,0.72,0.1343,0.6509578801424479
7,0.46,0.4545,0.82,0.194,0.5802974566359016
7,0.46,0.4545,0.88,0.2537,0.46910703734564213
7,0.46,0.4545,0.88,0.2239,0.3183246831294386
7,0.46,0.4545,0.88,0.194,0.2415406028920298
7,0.46,0.4545,0.82,0.2239,0.11970622518484196
7,0.46,0.4545,0.82,0.194,0.11970622518484196
7,0.44,0.4394,0.88,0.2239,0.07153815252817422
7,0.44,0.4394,0.88,0.2239,0.07153815252817422
7,0.44,0.4394,0.82,0.2239,0.2073372640024274
7,0.44,0.4394,0.88,0.2985,0.395729506575661
7,0.44,0.4394,0.88,0.2537,0.7210818666017491
7,0.46,0.4545,0.82,0.2537,0.9239229254432819
7,0.5,0.4848,0.77,0.1642,0.629373134537033
7,0.52,0.5,0.68,0.2239,0.47236853922281097
7,0.56,0.5303,0.56,0.2239,0.5237452715957782
7,0.6,0.6212,0.53,0.2537,0.6211884802076433
7,0.62,0.6212,0.53,0.3582,0.5829371857570786
7,0.62,0.6212,0.5,0.2985,0.5401012073928609
7,0.6,0.6061,0.6,0.194,0.6010907860385059
7,0.6,0.6212,0.56,0.2836,0.6786705047686902
7,0.58,0.5455,0.64,0.3284,0.9544379987991304
7,0.56,0.5303,0.64,0.3284,0.8980816584820918
7,0.56,0.5303,0.68,0.2985,0.7246218086760894
7,0.56,0.5303,0.68,0.2537,0.629373134537033
7,0.54,0.5152,0.77,0.194,0.5382027789972553
7,0.54,0.5152,0.83,0.194,0.4841394353233475
7,0.54,0.5152,0.83,0.0,0.34605541471154166
7,0.56,0.5303,0.83,0.1045,0.23941245036968392
7,0.54,0.5152,0.88,0.0,0.12797133763019677
7,0.54,0.5152,0.88,0.0,0.1011702255324591
7,0.56,0.5303,0.83,0.0,0.07153815252817422
7,0.56,0.5303,0.83,0.0,0.07836611972385249
7,0.54,0.5152,0.88,0.0,0.19195700644529518
7,0.54,0.5152,0.94,0.1642,0.3661747265980835
7,0.54,0.5152,0.94,0.0,0.39702063400791276
7,0.54,0.5152,0.94,0.1045,0.6913709993565534
7,0.54,0.5152,0.94,0.1045,0.6309973259720107
7,0.58,0.5455,0.88,0.194,0.47882490073936784
7,0.6,0.5606,0.83,0.194,0.5078705014706738
7,0.64,0.6061,0.69,0.2239,0.5829371857570786
7,0.62,0.5909,0.73,0.2239,0.6195385742920484
7,0.66,0.6212,0.61,0.2537,0.6112222431338172
7,0.64,0.6061,0.65,0.2985,0.6358450079259892
7,0.62,0.6061,0.69,0.3582,0.7604609925481438
7,0.62,0.6061,0.69,0.3582,0.6595491776261018
7,0.56,0.5303,0.83,0.1045,0.48834942269744236
7,0.54,0.5152,0.88,0.1642,0.48730033572274134
7,0.52,0.5,0.77,0.194,0.4841394353233475
7,0.5,0.4848,0.77,0.0,0.45918355742158923
7,0.5,0.4848,0.77,0.0896,0.4409907891912076
7,0.46,0.4545,0.88,0.1045,0.3661747265980835
7,0.46,0.4545,0.82,0.1343,0.35481769794043566
7,0.46,0.4545,0.72,0.1343,0.3118275774779101
7,0.44,0.4394,0.77,0.1045,0.2825530629235001
7,0.42,0.4242,0.77,0.1343,0.1722866859320158
7,0.44,0.4394,0.72,0.0,0.13573410095373803
7,0.4,0.4091,0.82,0.0,0.11535180490384721
7,0.42,0.4242,0.71,0.0,0.17812856328027454
7,0.4,0.4091,0.82,0.0,0.25793447709229594
7,0.46,0.4545,0.67,0.1343,0.44445866007061974
7,0.5,0.4848,0.59,0.1343,0.6095453613921424
7,0.52,0.5,0.52,0.1343,0.6579954671579504
7,0.54,0.5152,0.52,0.2239,0.791459013151322
7,0.56,0.5303,0.46,0.1045,0.8482627197752423
7,0.56,0.5303,0.43,0.1642,0.8548734396085825
7,0.56,0.5303,0.4,0.0,0.8530755965258425
7,0.56,0.5303,0.43,0.0,0.8530755965258425
7,0.54,0.5152,0.42,0.2836,0.8409917623373875
7,0.54,0.5152,0.37,0.2239,0.8649906372074205
7,0.52,0.5,0.39,0.2239,0.7302500237839352
7,0.5,0.4848,0.45,0.1343,0.5942405248996049
7,0.5,0.4848,0.39,0.2239,0.5148759427649302
7,0.46,0.4545,0.47,0.2239,0.5504255355767423
7,0.44,0.4394,0.51,0.1045,0.4547036107099112
7,0.42,0.4242,0.58,0.0,0.4084571665534891
7,0.44,0.4394,0.54,0.1642,0.39702063400791276
7,0.42,0.4242,0.58,0.2239,0.34605541471154166
7,0.4,0.4091,0.62,0.1642,0.3675696829889674
7,0.38,0.3939,0.66,0.0896,0.20485409341915384
7,0.36,0.3485,0.71,0.1642,0.14660958536878185
7,0.38,0.3939,0.66,0.0896,0.1011702255324591
7,0.4,0.4091,0.62,0.0,0.163132086939236
7,0.4,0.4091,0.62,0.0,0.23941245036968392
7,0.42,0.4242,0.67,0.0,0.38257865575633926
7,0.46,0.4545,0.55,0.1642,0.5247214984850196
7,0.5,0.4848,0.48,0.2985,0.6733712674810135
7,0.52,0.5,0.44,0.3284,0.7482494069664128
7,0.54,0.5152,0.39,0.3284,0.8311982200801943
7,0.56,0.5303,0.37,0.2537,0.8004604611387552
7,0.56,0.5303,0.35,0.194,0.8093618042596727
7,0.56,0.5303,0.35,0.3284,0.7985401214004103
7,0.54,0.5152,0.37,0.2239,0.777761530918352
7,0.52,0.5,0.39,0.2537,0.7089138548748868
7,0.52,0.5,0.39,0.194,0.6501712238065606
7,0.5,0.4848,0.42,0.1642,0.5217873384934496
7,0.48,0.4697,0.44,0.194,0.44675561934756725
7,0.42,0.4242,0.54,0.1642,0.4121988370546324
7,0.42,0.4242,0.54,0.0,0.34008849471492214
7,0.44,0.4394,0.54,0.0,0.25991101540008843
7,0.4,0.4091,0.62,0.0,0.17812856328027454
7,0.4,0.4091,0.71,0.0,0.10610822770981287
7,0.38,0.3939,0.71,0.0,0.07153815252817422
7,0.4,0.4091,0.62,0.0,0.07836611972385249
7,0.38,0.3939,0.66,0.0,0.08464508357844563
7,0.38,0.3939,0.76,0.0896,0.21698596004748263
7,0.36,0.3636,0.76,0.0896,0.38391401289059035
7,0.38,0.3939,0.66,0.0896,0.6801769894298443
7,0.44,0.4394,0.67,0.0,0.8632138657923729
7,0.46,0.4545,0.63,0.0896,0.6070213531947546
7,0.5,0.4848,0.55,0.0,0.46582270031302586
7,0.56,0.5303,0.37,0.1642,0.4647227632400744
7,0.58,0.5455,0.35,0.0,0.5382027789972553
7,0.62,0.6212,0.29,0.1642,0.5678164825276668
7,0.62,0.6061,0.27,0.194,0.5372510492004083
7,0.64,0.6212,0.29,0.1642,0.5504255355767423
7,0.62,0.6212,0.33,0.1642,0.732349453196167
7,0.62,0.6212,0.33,0.1045,0.9714449135496116
7,0.54,0.5152,0.64,0.1045,0.89694123686844
7,0.52,0.5,0.52,0.1045,0.7253277239030892
7,0.5,0.4848,0.59,0.1045,0.6422516685317619
7,0.48,0.4697,0.67,0.0896,0.42201447000857956
7,0.46,0.4545,0.82,0.1343,0.432791041933035
7,0.46,0.4545,0.82,0.1045,0.4084571665534891
7,0.46,0.4545,0.88,0.1642,0.1946048143722759
7,0.46,0.4545,0.77,0.1642,0.13190983552522034
7,0.44,0.4394,0.88,0.1343,0.08464508357844563
7,0.44,0.4394,0.77,0.1343,0.031992834407549194
7,0.42,0.4242,0.77,0.1045,0.08464508357844563
7,0.44,0.4394,0.77,0.0896,0.2262235015895634
7,0.4,0.4091,0.82,0.0896,0.4021436927787883
7,0.44,0.4394,0.77,0.1045,0.7372248719154331
7,0.46,0.4545,0.72,0.0896,0.8825616386742432
7,0.5,0.4848,0.72,0.1045,0.5846903842592596
7,0.54,0.5152,0.6,0.0,0.47560767572420326
7,0.6,0.6212,0.53,0.0,0.5088771833335648
7,0.62,0.6212,0.46,0.0896,0.6220117920072822
7,0.64,0.6212,0.44,0.0,0.5568959152202014
7,0.68,0.6364,0.41,0.1642,0.5504255355767423
7,0.68,0.6364,0.41,0.2239,0.5951011198833245
7,0.68,0.6364,0.44,0.0896,0.7441343469461784
7,0.68,0.6364,0.41,0.0,0.979837682127134
7,0.62,0.6212,0.53,0.0896,0.919480962571951
7,0.62,0.6212,0.57,0.0896,0.7023866318152079
7,0.58,0.5455,0.64,0.1343,0.6228340154885083
7,0.56,0.5303,0.68,0.0,0.5494949761021612
7,0.56,0.5303,0.68,0.1045,0.44560861971600096
7,0.54,0.5152,0.73,0.1045,0.3370654258902919
7,0.54,0.5152,0.73,0.0896,0.21698596004748263
7,0.54,0.5152,0.68,0.0,0.16623964401603886
7,0.54,0.5152,0.68,0.0,0.07836611972385249
7,0.5,0.4848,0.77,0.0896,0.06398566881509839
7,0.5,0.4848,0.77,0.0896,0.07836611972385249
7,0.5,0.4848,0.82,0.0,0.23291135015651293
7,0.48,0.4697,0.82,0.1045,0.42080003736120725
7,0.5,0.4848,0.88,0.0896,0.7337457355948191
7,0.52,0.5,0.83,0.1045,0.9054593884854913
7,0.52,0.5,0.77,0.0896,0.6178842627296525
7,0.54,0.5152,0.73,0.0,0.4183605962998137
7,0.58,0.5455,0.64,0.0,0.491483247943622
7,0.62,0.6061,0.61,0.0896,0.5687170643505617
7,0.66,0.6212,0.54,0.0,0.5596460352305127
7,0.74,0.6515,0.3,0.2537,0.5550549319500621
7,0.7,0.6364,0.39,0.1045,0.5614719651559551
7,0.74,0.6515,0.33,0.1343,0.7379187307719974
7,0.66,0.6212,0.47,0.0,0.9928093571537265
7,0.66,0.6212,0.44,0.0,0.9371224930829294
7,0.64,0.6212,0.53,0.0896,0.7651573115126785
7,0.62,0.6061,0.61,0.0896,0.6718495225585331
7,0.62,0.6061,0.61,0.1045,0.5660110201429247
7,0.6,0.6061,0.64,0.1343,0.4935614104810764
7,0.58,0.5455,0.68,0.0896,0.35481769794043566
7,0.6,0.6061,0.64,0.1045,0.2789070641998758
7,0.58,0.5455,0.68,0.0,0.16929016715689127
7,0.54,0.5152,0.77,0.0,0.13573410095373803
7,0.52,0.5,0.88,0.1343,0.09048940063582536
7,0.52,0.5,0.88,0.1045,0.07153815252817422
7,0.52,0.5,0.88,0.1642,0.2372652101311684
7,0.52,0.5,0.88,0.194,0.4183605962998137
7,0.52,0.5,0.88,0.194,0.7117956303935052
7,0.52,0.5,0.83,0.1642,0.8929382913847322
7,0.52,0.5,0.83,0.194,0.5925155850491195
7,0.54,0.5152,0.83,0.1343,0.47989251611323797
7,0.54,0.5152,0.83,0.1045,0.4935614104810764
7,0.56,0.5303,0.78,0.1045,0.5714102936102985
7,0.56,0.5303,0.78,0.0,0.5660110201429247
7,0.6,0.5909,0.73,0.1343,0.5401012073928609
7,0.62,0.6061,0.65,0.1343,0.5587308325981334
7,0.6,0.5909,0.69,0.1642,0.7146657857075592
7,0.6,0.5909,0.69,0.1642,0.9522907789840104
7,0.56,0.5303,0.83,0.1045,0.909969799402129
7,0.54,0.5152,0.83,0.194,0.7448217691222808
7,0.52,0.5,0.88,0.1343,0.5959604721286603
7,0.52,0.5,0.88,0.1343,0.5266685237217259
7,0.54,0.5152,0.83,0.0896,0.46029673131554477
7,0.54,0.5152,0.83,0.1343,0.371723144575229
7,0.54,0.5152,0.77,0.0,0.2695764143864395
7,0.52,0.5,0.88,0.0896,0.19195700644529518
7,0.52,0.5,0.88,0.1045,0.1394535320999379
7,0.52,0.5,0.88,0.1642,0.11535180490384721
7,0.52,0.5,0.88,0.1642,0.07153815252817422
7,0.52,0.5,0.88,0.1045,0.2262235015895634
7,0.52,0.5,0.88,0.0896,0.38391401289059035
7,0.52,0.5,0.88,0.1045,0.65643807925314
7,0.54,0.5152,0.88,0.1343,0.8667637664420369
7,0.54,0.5152,0.88,0.1343,0.6422516685317619
7,0.54,0.5152,0.88,0.1045,0.4490408292410459
7,0.56,0.5303,0.78,0.1642,0.5448183380672594
7,0.58,0.5455,0.73,0.194,0.6334258044507775
7,0.58,0.5455,0.68,0.1343,0.5873103692303815
7,0.6,0.6061,0.64,0.1343,0.5993855605147084
7,0.62,0.6061,0.61,0.1045,0.6771606686275651
7,0.58,0.5455,0.73,0.1642,0.7718167696387522
7,0.56,0.5303,0.76,0.194,0.9144579637421185
7,0.56,0.5303,0.78,0.1343,0.825018221938276
7,0.54,0.5152,0.83,0.1642,0.6943255897379809
7,0.54,0.5152,0.83,0.1642,0.5641997802342505
7,0.54,0.5152,0.77,0.1343,0.5466937940028478
7,0.52,0.5,0.83,0.1343,0.4712838798368383
7,0.52,0.5,0.83,0.1642,0.42683764912474365
7,0.5,0.4848,0.88,0.1343,0.3812386213212122
7,0.5,0.4848,0.88,0.1343,0.3865708889720152
7,0.5,0.4848,0.88,0.194,0.3035106765973773
7,0.5,0.4848,0.88,0.1642,0.163132086939236
7,0.5,0.4848,0.88,0.1642,0.11535180490384721
7,0.5,0.4848,0.82,0.194,0.09597850322264759
7,0.5,0.4848,0.82,0.194,0.17812856328027454
7,0.48,0.4697,0.83,0.194,0.29668934088517956
7,0.5,0.4848,0.77,0.2537,0.46692004623955474
7,0.5,0.4848,0.77,0.2537,0.5794148744420248
7,0.54,0.5152,0.73,0.2836,0.700197369455517
7,0.56,0.5303,0.64,0.2836,0.7738034312768878
7,0.6,0.6212,0.53,0.2537,0.8268770712085812
7,0.6,0.6212,0.43,0.2537,0.8819815783824152
7,0.6,0.6212,0.46,0.2537,0.8761598541771062
7,0.56,0.5303,0.6,0.2836,0.8530755965258425
7,0.56,0.5303,0.64,0.2836,0.791459013151322
7,0.56,0.5303,0.64,0.2836,0.7953292514544136
7,0.56,0.5303,0.64,0.2836,0.6831799929473651
7,0.52,0.5,0.72,0.2239,0.5541321467201296
7,0.52,0.5,0.72,0.2239,0.5504255355767423
7,0.52,0.5,0.72,0.2239,0.46251504166527657
7,0.52,0.5,0.72,0.2537,0.40086906614046885
7,0.52,0.5,0.68,0.3881,0.4134385356042906
7,0.52,0.5,0.68,0.2985,0.34605541471154166
7,0.5,0.4848,0.72,0.2836,0.3689593653859987
7,0.5,0.4848,0.68,0.2985,0.3445733718640316
7,0.5,0.4848,0.63,0.3284,0.28435853217528084
7,0.5,0.4848,0.63,0.3582,0.14307630505634844
7,0.5,0.4848,0.63,0.2985,0.16929016715689127
7,0.5,0.4848,0.59,0.3284,0.19979518683823613
7,0.5,0.4848,0.59,0.2985,0.25793447709229594
7,0.5,0.4848,0.59,0.5522,0.42080003736120725
7,0.5,0.4848,0.55,0.4179,0.5811786985355925
7,0.48,0.4697,0.51,0.4179,0.6664960545930688
7,0.5,0.4848,0.51,0.3881,0.687659909754913
7,0.48,0.4697,0.59,0.4925,0.7089138548748868
7,0.48,0.4697,0.59,0.4179,0.6326173474468478
7,0.5,0.4848,0.59,0.4478,0.6414543353025243
7,0.5,0.4848,0.63,0.4925,0.5550549319500621
7,0.48,0.4697,0.67,0.4627,0.5476291134103967
7,0.46,0.4545,0.77,0.5224,0.47989251611323797
7,0.42,0.4242,0.94,0.4925,0.39702063400791276
7,0.42,0.4242,0.94,0.3582,0.23509835917155747
7,0.42,0.4242,0.94,0.4627,0.2372652101311684
7,0.44,0.4394,0.88,0.4179,0.21698596004748263
7,0.44,0.4394,0.88,0.3582,0.1946048143722759
7,0.42,0.4242,0.94,0.3582,0.11970622518484196
7,0.44,0.4394,0.88,0.3582,0.15005969470659003
